st_name,cofid,gas-ads
linker98_CH_linker91_N_tfk_relaxed,[CH]c1ccc(-c2c3nc(c(-c4ccc([CH])cc4)c4ccc([nH]4)c(-c4ccc([CH])cc4)c4nc(c(-c5ccc([CH])cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.Nc1nc(N)nc(N)n1&&tfk.cat0,3.57876506
linker101_C_linker60_C_dei-z_relaxed,Cc1cc(C)c(N)c(-c2cc(C)cc(C)c2N)c1.Cc1nc(C)c(C)nc1C&&dei-z.cat0,3.5699720835
linker107_CH_linker59_N_umr_relaxed,[CH]c1cc(-c2cc([CH])c(N)c([CH])c2)cc([CH])c1N.Cc1nc(N)cnc1N&&umr.cat0,3.7517671808
linker110_C_linker27_C_ukd_relaxed,CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1ccc2c(c1)CCc1cc(C)cc([N+](=O)[O-])c1-2&&ukd.cat0,3.5597154647
linker103_N_linker53_CH_qtz_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1ccc([CH])c2nc(CC)c(CC)nc12&&qtz.cat0,3.8832567769
linker111_C_linker93_C_jea_relaxed,C[Si](C)(C)C.Cc1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1&&jea.cat0,3.6658529297
linker103_CH_linker2_N_pcb_relaxed_interp_2,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3-2)c2cc([CH])ccc2-c2ccc([CH])cc21.Nc1ccc(N)c(O)c1&&pcb.cat1,3.7456698851
linker103_N_linker71_CH_irl_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1cnc([CH])c(C(N)=O)n1&&irl.cat0,3.9122380786
linker96_CH_linker91_N_zme_relaxed,[CH]c1ccc(-c2nc(-c3ccc([CH])cc3)nc(-c3ccc([CH])cc3)n2)cc1.Nc1nc(N)nc(N)n1&&zme.cat0,3.9588804078
linker103_CO_linker76_NH_dia_relaxed,O=Cc1ccc2c(c1)C1(c3cc(C=O)ccc3-2)c2cc(C=O)ccc2-c2ccc(C=O)cc21.[NH]c1cnc([NH])nc1&&dia.cat0,3.7131643652
linker107_C_linker39_C_gme_relaxed,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N.Cc1cnc2c(c1)nnc1cc(C)cnc12&&gme.cat0,3.8213581555
linker100_CH_linker75_N_umc_relaxed,[CH]c1cc([CH])c(O)c(-c2cc([CH])cc([CH])c2O)c1.Nc1cnc(N)c(C(=O)[O-])n1&&umc.cat0,3.5121118827
linker108_N_linker46_CH_ukk_relaxed,Nc1cc(N)c2ccc3c(N)cc(N)c4ccc1c2c43.[CH]c1ccc([CH])c2nc(C)cnc12&&ukk.cat0,3.6748697436
linker106_NH_linker52_CO_qtz_relaxed,[NH]c1cc(-c2cc([NH])c(N)c([NH])c2N)c(N)c([NH])c1N.COc1cnc2c(C=O)ccc(C=O)c2n1&&qtz.cat0,3.259442708
linker105_C_linker23_C_qtz_relaxed_interp_2,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O.Cc1ccc(-c2ccc(C)cc2[N+](=O)[O-])c([N+](=O)[O-])c1&&qtz.cat1,3.2076415336
linker107_N_linker76_CH_cdl_relaxed,Nc1cc(-c2cc(N)c(N)c(N)c2)cc(N)c1N.[CH]c1cnc([CH])nc1&&cdl.cat0,3.2277473027
linker111_C_linker3_C_uni_relaxed,C[Si](C)(C)C.Cc1ccc(C)c(C)c1&&uni.cat0,3.520250773
linker98_CH_linker54_N_lvt_relaxed_interp_2,[CH]c1ccc(-c2c3nc(c(-c4ccc([CH])cc4)c4ccc([nH]4)c(-c4ccc([CH])cc4)c4nc(c(-c5ccc([CH])cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&lvt.cat1,3.9857875106
linker105_N_linker67_CH_uoj_relaxed_interp_2,Nc1cc(-c2cc(N)c(O)c(N)c2)cc(N)c1O.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&uoj.cat1,3.1015679683
linker110_C_linker39_C_rho_relaxed,CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1cnc2c(c1)nnc1cc(C)cnc12&&rho.cat0,3.9398935517
linker106_N_linker10_CH_gis_relaxed,Nc1cc(-c2cc(N)c(N)c(N)c2N)c(N)c(N)c1N.[CH]c1ccc([CH])c([N+](=O)[O-])c1[N+](=O)[O-]&&gis.cat0,3.0197659982
linker100_C_linker69_C_dia_relaxed,Cc1cc(C)c(O)c(-c2cc(C)cc(C)c2O)c1.CC(=O)c1nc(C)cnc1C&&dia.cat0,3.6908219647
linker99_CO_linker68_NH_cds_relaxed,O=CC1(C=O)C=C(c2ccccc2)CC(C=O)(C=O)C1.[NH]c1cnc([NH])c([N+](=O)[O-])n1&&cds.cat0,3.0413996636
linker92_CH_linker92_N_nod_relaxed,[CH]c1cc([CH])cc([CH])c1.Nc1cc(N)cc(N)c1&&nod.cat0,3.5115633132
linker108_C_linker39_C_qtz_relaxed,Cc1cc(C)c2ccc3c(C)cc(C)c4ccc1c2c43.Cc1cnc2c(c1)nnc1cc(C)cnc12&&qtz.cat0,3.6254590368
linker98_N_linker13_CH_cds_relaxed_interp_3,Nc1ccc(-c2c3nc(c(-c4ccc(N)cc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.[CH]c1c(C)c(C)c([CH])c(C)c1C&&cds.cat2,3.9000825419
linker102_C_linker28_C_cds_relaxed_interp_2,Cc1ccc2c(c1)C1(c3cc(C)ccc3C2)c2cc(C)ccc2Cc2ccc(C)cc21.Cc1ccc(-c2ccc(C)c([N+](=O)[O-])c2)cc1&&cds.cat1,3.9112785078
linker98_N_linker81_CH_cdl_relaxed_interp_3,Nc1ccc(-c2c3nc(c(-c4ccc(N)cc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.[CH]c1ccc([CH])nn1&&cdl.cat2,3.9183306369
linker103_N_linker37_CH_qzd_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1cnc(-c2ncc([CH])cc2[N+](=O)[O-])c([N+](=O)[O-])c1&&qzd.cat0,3.3602538771
linker98_C_linker1_C_qzd_relaxed,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.Cc1ccc(C)c(N)c1&&qzd.cat0,3.6558932088
linker99_N_linker67_CH_rho_relaxed,NC1(N)C=C(c2ccccc2)CC(N)(N)C1.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&rho.cat0,3.7816330619
linker109_N_linker76_CH_ukc_relaxed_interp_2,NC(N)(N)N.[CH]c1cnc([CH])nc1&&ukc.cat1,3.5176159737
linker105_CH_linker60_N_rho_relaxed,[CH]c1cc(-c2cc([CH])c(O)c([CH])c2)cc([CH])c1O.Cc1nc(N)c(C)nc1N&&rho.cat0,3.8929276352
linker106_CH_linker13_N_mer_relaxed,[CH]c1cc(-c2cc([CH])c(N)c([CH])c2N)c(N)c([CH])c1N.Cc1c(C)c(N)c(C)c(C)c1N&&mer.cat0,3.9897688941
linker108_CH2_linker80_NH_qtz_relaxed,[CH2]c1cc([CH2])c2ccc3c([CH2])cc([CH2])c4ccc1c2c43.CC(C)(C)c1nc([NH])[nH]c(=O)c1[NH]&&qtz.cat0,3.0272452178
linker109_N_linker60_CH_gis_relaxed_interp_4,NC(N)(N)N.[CH]c1nc(C)c([CH])nc1C&&gis.cat3,3.8914777576
linker106_C_linker62_C_lcv_relaxed,Cc1cc(-c2cc(C)c(N)c(C)c2N)c(N)c(C)c1N.Cc1cnc(C)c(C#N)n1&&lcv.cat0,3.0374408746
linker98_N_linker82_CH_qtz_relaxed,Nc1ccc(-c2c3nc(c(-c4ccc(N)cc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.[CH]c1cc(C)c([CH])nn1&&qtz.cat0,3.6987460877
linker98_N_linker40_CH_qtz_relaxed,Nc1ccc(-c2c3nc(c(-c4ccc(N)cc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.[CH]c1cnc2c(c1)C(=O)C(=O)c1cc([CH])cnc1-2&&qtz.cat0,3.9449407802
linker96_CO_linker62_NH_hcb_relaxed,O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1.N#Cc1nc([NH])cnc1[NH]&&hcb.cat0,3.7963746012
linker107_C_linker88_C_rho_relaxed,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N.Cc1cc(O)c(C)cc1O&&rho.cat0,3.8815044447
linker108_N_linker32_CH_nfa_relaxed,Nc1cc(N)c2ccc3c(N)cc(N)c4ccc1c2c43.[CH]c1cnc(-c2ncc([CH])cc2N)c(N)c1&&nfa.cat0,3.755747144
linker102_CH_linker62_N_dia_relaxed_interp_2,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3C2)c2cc([CH])ccc2Cc2ccc([CH])cc21.N#Cc1nc(N)cnc1N&&dia.cat1,3.6799636488
linker99_N_linker10_CH_uni_relaxed,NC1(N)C=C(c2ccccc2)CC(N)(N)C1.[CH]c1ccc([CH])c([N+](=O)[O-])c1[N+](=O)[O-]&&uni.cat0,3.3412957189
linker107_CO_linker45_NH_unh_relaxed,Nc1c(C=O)cc(-c2cc(C=O)c(N)c(C=O)c2)cc1C=O.[NH]c1ccc([NH])c2nccnc12&&unh.cat0,3.6185624189
linker109_CO_linker30_NH_qtz_relaxed_interp_2,O=CC(C=O)(C=O)C=O.[NH]c1ccc(-c2ccc([NH])cn2)nc1&&qtz.cat1,3.2753134825
linker109_N_linker6_CH_pcb_relaxed_interp_2,NC(N)(N)N.[CH]c1cc([N+](=O)[O-])c([CH])c([N+](=O)[O-])c1&&pcb.cat1,3.4431254687
linker109_CH_linker8_N_unj_relaxed_interp_2,[CH]C([CH])([CH])[CH].Nc1cc([N+](=O)[O-])c(N)cc1[N+](=O)[O-]&&unj.cat1,3.2865584429
linker109_C_linker66_C_sra_relaxed_interp_2,CC(C)(C)C.COc1nc(C)cnc1C&&sra.cat1,3.611779448
linker96_C_linker78_C_hcb_relaxed,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1.COc1nc(C)ncc1C&&hcb.cat0,3.7846642986
linker108_CH2_linker49_NH_qzd_relaxed,[CH2]c1cc([CH2])c2ccc3c([CH2])cc([CH2])c4ccc1c2c43.[NH]c1ccc([NH])c2[nH]c(=O)cnc12&&qzd.cat0,3.6927547921
linker104_N_linker4_CH_uoj_relaxed,Nc1cc(-c2cc(N)c(O)c(N)c2O)c(O)c(N)c1O.[CH]c1ccc([CH])c([N+](=O)[O-])c1&&uoj.cat0,3.4894286248
linker107_NH_linker20_CO_qtz_relaxed_interp_2,[NH]c1cc(-c2cc([NH])c(N)c([NH])c2)cc([NH])c1N.Cc1cc(C=O)ccc1-c1ccc(C=O)cc1C&&qtz.cat1,3.5620133812
linker92_C_linker94_C_etn_relaxed,Cc1cc(C)cc(C)c1.Cc1ccc(-c2cccc(-c3ccc(C)cc3)c2-c2ccc(C)cc2)cc1&&etn.cat0,3.8423081386
linker106_NH_linker36_CH2_qtz_relaxed_interp_2,[NH]c1cc(-c2cc([NH])c(N)c([NH])c2N)c(N)c([NH])c1N.[CH2]c1cnc2c(ccc3cc([CH2])c(C)nc32)c1&&qtz.cat1,3.9254496387
linker102_N_linker7_CH_cdl_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3C2)c2cc(N)ccc2Cc2ccc(N)cc21.[CH]c1cc(C)c([CH])cc1C&&cdl.cat0,3.7634424728
linker100_C_linker60_C_gme_relaxed,Cc1cc(C)c(O)c(-c2cc(C)cc(C)c2O)c1.Cc1nc(C)c(C)nc1C&&gme.cat0,3.4020381856
linker105_N_linker81_CH_gis_relaxed,Nc1cc(-c2cc(N)c(O)c(N)c2)cc(N)c1O.[CH]c1ccc([CH])nn1&&gis.cat0,3.5304169371
linker109_C_linker41_C_cha_relaxed,CC(C)(C)C.Cc1ccc(C)c2ocnc12&&cha.cat0,3.8759442602
linker91_C_linker70_C_hnb_relaxed,Cc1nc(C)nc(C)n1.COc1nc(C)c(OC)nc1C&&hnb.cat0,3.4306261486
linker108_N_linker30_CH_kgm_relaxed,Nc1cc(N)c2ccc3c(N)cc(N)c4ccc1c2c43.[CH]c1ccc(-c2ccc([CH])cn2)nc1&&kgm.cat0,3.9730244755
linker109_CO_linker44_NH_qzd_relaxed,O=CC(C=O)(C=O)C=O.CCc1nc2c([NH])c3oc(CC)nc3c([NH])c2o1&&qzd.cat0,3.5742504773
linker103_N_linker6_CH_sra_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1cc([N+](=O)[O-])c([CH])c([N+](=O)[O-])c1&&sra.cat0,3.8044430697
linker107_NH_linker9_CO_qtz_relaxed,[NH]c1cc(-c2cc([NH])c(N)c([NH])c2)cc([NH])c1N.Cc1c(C=O)ccc(C=O)c1C&&qtz.cat0,3.236547468
linker102_CH_linker81_N_sst_relaxed,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3C2)c2cc([CH])ccc2Cc2ccc([CH])cc21.Nc1ccc(N)nn1&&sst.cat0,3.9044782183
linker102_C_linker19_C_ukg_relaxed,Cc1ccc2c(c1)C1(c3cc(C)ccc3C2)c2cc(C)ccc2Cc2ccc(C)cc21.Cc1ccc(-c2ccc(C)cc2)cc1&&ukg.cat0,3.6660992657
linker92_N_linker37_CH_hnc_relaxed,Nc1cc(N)cc(N)c1.[CH]c1cnc(-c2ncc([CH])cc2[N+](=O)[O-])c([N+](=O)[O-])c1&&hnc.cat0,3.2905665049
linker99_N_linker68_CH_qzd_relaxed,NC1(N)C=C(c2ccccc2)CC(N)(N)C1.[CH]c1cnc([CH])c([N+](=O)[O-])n1&&qzd.cat0,3.0576572792
linker97_C_linker91_C_stj_relaxed,CC1(c2c3nc(c(C4(C)C=CC(c5ccccc5)=CC4)c4ccc([nH]4)c(C4(C)C=CC(c5ccccc5)=CC4)c4nc(c(C5(C)C=CC(c6ccccc6)=CC5)c5ccc2[nH]5)C=C4)C=C3)C=CC(c2ccccc2)=CC1.Cc1nc(C)nc(C)n1&&stj.cat0,3.9202812403
linker107_N_linker24_CH_gis_relaxed,Nc1cc(-c2cc(N)c(N)c(N)c2)cc(N)c1N.[CH]c1ccc(-c2c([N+](=O)[O-])cc([CH])cc2[N+](=O)[O-])cc1&&gis.cat0,3.836367687
linker107_N_linker31_CH_mdf_relaxed,Nc1cc(-c2cc(N)c(N)c(N)c2)cc(N)c1N.[CH]c1cnc(-c2ncc([CH])cc2C)c(C)c1&&mdf.cat0,3.6392429691
linker101_CH2_linker14_NH_qtz_relaxed,[CH2]c1cc([CH2])c(N)c(-c2cc([CH2])cc([CH2])c2N)c1.[NH]c1ccc(-c2ccc([NH])cc2CO)c(CO)c1&&qtz.cat0,3.727317746
linker103_C_linker5_C_gis_relaxed_interp_2,Cc1ccc2c(c1)C1(c3cc(C)ccc3-2)c2cc(C)ccc2-c2ccc(C)cc21.Cc1cc(C)c(C)c(C)c1&&gis.cat1,3.9493306029
linker91_C_linker64_C_fss_relaxed,Cc1nc(C)nc(C)n1.Cc1cnc(C)c(C=O)n1&&fss.cat0,3.9706713065
linker110_C_linker20_C_afi_relaxed,CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.Cc1ccc(-c2ccc(C)cc2C)c(C)c1&&afi.cat0,3.7078067066
linker93_NH_linker94_CO_zme_relaxed_interp_2,[NH]c1ccc(N(c2ccc([NH])cc2)c2ccc([NH])cc2)cc1.O=Cc1ccc(-c2cccc(-c3ccc(C=O)cc3)c2-c2ccc(C=O)cc2)cc1&&zme.cat1,3.6937056835
linker99_CH2_linker19_NH_qtz_relaxed,[CH2]C1([CH2])C=C(c2ccccc2)CC([CH2])([CH2])C1.[NH]c1ccc(-c2ccc([NH])cc2)cc1&&qtz.cat0,3.5204944207
linker97_CH_linker69_N_qtz_relaxed_interp_2,[CH]C1(c2c3nc(c(C4([CH])C=CC(c5ccccc5)=CC4)c4ccc([nH]4)c(C4([CH])C=CC(c5ccccc5)=CC4)c4nc(c(C5([CH])C=CC(c6ccccc6)=CC5)c5ccc2[nH]5)C=C4)C=C3)C=CC(c2ccccc2)=CC1.CC(=O)c1nc(N)cnc1N&&qtz.cat1,3.5707687153
linker109_C_linker68_C_dia_relaxed,CC(C)(C)C.Cc1cnc(C)c([N+](=O)[O-])n1&&dia.cat0,3.279536153
linker105_N_linker1_CH_cdl_relaxed,Nc1cc(-c2cc(N)c(O)c(N)c2)cc(N)c1O.[CH]c1ccc([CH])c(N)c1&&cdl.cat0,3.2509173595
linker103_CH_linker34_N_dft_relaxed_interp_2,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3-2)c2cc([CH])ccc2-c2ccc([CH])cc21.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&dft.cat1,3.4562117635
linker105_CH_linker77_N_qtz_relaxed,[CH]c1cc(-c2cc([CH])c(O)c([CH])c2)cc([CH])c1O.Cc1nc(N)ncc1N&&qtz.cat0,3.4717778701
linker109_N_linker3_CH_npo_relaxed_interp_2,NC(N)(N)N.[CH]c1ccc([CH])c(C)c1&&npo.cat1,3.8439322127
linker109_C_linker32_C_npo_relaxed_interp_2,CC(C)(C)C.Cc1cnc(-c2ncc(C)cc2N)c(N)c1&&npo.cat1,3.5687625789
linker106_N_linker71_CH_uoo_relaxed,Nc1cc(-c2cc(N)c(N)c(N)c2N)c(N)c(N)c1N.[CH]c1cnc([CH])c(C(N)=O)n1&&uoo.cat0,3.257098287
linker109_CH_linker66_N_gis_relaxed_interp_2,[CH]C([CH])([CH])[CH].COc1nc(N)cnc1N&&gis.cat1,3.6525837328
linker108_N_linker3_CH_vba_relaxed,Nc1cc(N)c2ccc3c(N)cc(N)c4ccc1c2c43.[CH]c1ccc([CH])c(C)c1&&vba.cat0,3.718373103
linker104_CH_linker82_N_rho_relaxed,[CH]c1cc(-c2cc([CH])c(O)c([CH])c2O)c(O)c([CH])c1O.Cc1cc(N)nnc1N&&rho.cat0,3.8009563221
linker96_CH_linker23_N_hcb_relaxed,[CH]c1ccc(-c2nc(-c3ccc([CH])cc3)nc(-c3ccc([CH])cc3)n2)cc1.Nc1ccc(-c2ccc(N)cc2[N+](=O)[O-])c([N+](=O)[O-])c1&&hcb.cat0,3.8634335561
linker91_CH_linker11_N_fxt_relaxed,[CH]c1nc([CH])nc([CH])n1.Nc1c(N)c(N)c(N)c(N)c1N&&fxt.cat0,3.6772989138
linker109_N_linker13_CH_qzd_relaxed,NC(N)(N)N.[CH]c1c(C)c(C)c([CH])c(C)c1C&&qzd.cat0,3.1323828699
linker101_CO_linker22_NH_qtz_relaxed,Nc1c(C=O)cc(C=O)cc1-c1cc(C=O)cc(C=O)c1N.[NH]c1ccc(-c2ccc([NH])cc2[N+](=O)[O-])cc1&&qtz.cat0,3.5761706218
linker98_N_linker26_CH_qtz_relaxed,Nc1ccc(-c2c3nc(c(-c4ccc(N)cc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.[CH]c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([CH])cc2[N+](=O)[O-])c([N+](=O)[O-])c1&&qtz.cat0,3.337310382
linker105_C_linker69_C_lvt_relaxed,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O.CC(=O)c1nc(C)cnc1C&&lvt.cat0,3.1664871969
linker109_C_linker27_C_sql_relaxed,CC(C)(C)C.Cc1ccc2c(c1)CCc1cc(C)cc([N+](=O)[O-])c1-2&&sql.cat0,3.0660539837
linker102_CH_linker64_N_lvt_relaxed,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3C2)c2cc([CH])ccc2Cc2ccc([CH])cc21.Nc1cnc(N)c(C=O)n1&&lvt.cat0,3.9041117018
linker107_CH_linker57_N_lvt_relaxed,[CH]c1cc(-c2cc([CH])c(N)c([CH])c2)cc([CH])c1N.Nc1ccc(N)c2c(=O)nc[nH]c12&&lvt.cat0,3.7859433509
linker99_C_linker60_C_rhr_relaxed,CC1(C)C=C(c2ccccc2)CC(C)(C)C1.Cc1nc(C)c(C)nc1C&&rhr.cat0,3.981588691
linker99_CO_linker3_NH_cdl_relaxed,O=CC1(C=O)C=C(c2ccccc2)CC(C=O)(C=O)C1.Cc1cc([NH])ccc1[NH]&&cdl.cat0,3.203578452
linker103_C_linker83_C_atn_relaxed,Cc1ccc2c(c1)C1(c3cc(C)ccc3-2)c2cc(C)ccc2-c2ccc(C)cc21.Cc1nnc(C)c2ccccc12&&atn.cat0,3.7755816978
linker109_C_linker78_C_dia_relaxed_interp_2,CC(C)(C)C.COc1nc(C)ncc1C&&dia.cat1,3.6003025288
linker102_NH_linker61_CO_rhr_relaxed,[NH]c1ccc2c(c1)C1(c3cc([NH])ccc3C2)c2cc([NH])ccc2Cc2ccc([NH])cc21.Nc1nc(C=O)cnc1C=O&&rhr.cat0,3.754201289
linker103_C_linker39_C_lcs_relaxed,Cc1ccc2c(c1)C1(c3cc(C)ccc3-2)c2cc(C)ccc2-c2ccc(C)cc21.Cc1cnc2c(c1)nnc1cc(C)cnc12&&lcs.cat0,3.7717997245
linker106_CO_linker93_NH_pto_relaxed,Nc1c(C=O)cc(-c2cc(C=O)c(N)c(C=O)c2N)c(N)c1C=O.[NH]c1ccc(N(c2ccc([NH])cc2)c2ccc([NH])cc2)cc1&&pto.cat0,3.1461421742
linker108_N_linker23_CH_cds_relaxed_interp_2,Nc1cc(N)c2ccc3c(N)cc(N)c4ccc1c2c43.[CH]c1ccc(-c2ccc([CH])cc2[N+](=O)[O-])c([N+](=O)[O-])c1&&cds.cat1,3.7240056928
linker108_CH_linker54_N_uni_relaxed,[CH]c1cc([CH])c2ccc3c([CH])cc([CH])c4ccc1c2c43.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&uni.cat0,3.8564828369
linker103_N_linker62_CH_dia_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1cnc([CH])c(C#N)n1&&dia.cat0,3.7717001824
linker95_C_linker92_C_clh_relaxed_interp_2,Cc1ccc(C#Cc2cc(C#Cc3ccc(C)cc3)cc(C#Cc3ccc(C)cc3)c2)cc1.Cc1cc(C)cc(C)c1&&clh.cat1,3.3737555406
linker107_CH_linker80_N_rhr_relaxed,[CH]c1cc(-c2cc([CH])c(N)c([CH])c2)cc([CH])c1N.CC(C)(C)c1nc(N)[nH]c(=O)c1N&&rhr.cat0,3.7051238728
linker103_N_linker57_CH_dei-z_relaxed_interp_3,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1ccc([CH])c2c(=O)nc[nH]c12&&dei-z.cat2,3.8680641369
linker101_CH2_linker87_NH_und_relaxed_interp_2,[CH2]c1cc([CH2])c(N)c(-c2cc([CH2])cc([CH2])c2N)c1.[NH]c1ccc([NH])cc1&&und.cat1,3.8117769508
linker102_N_linker47_CH_crb_relaxed,Nc1ccc2c(c1)C1(c3cc(N)ccc3C2)c2cc(N)ccc2Cc2ccc(N)cc21.[CH]c1ccc([CH])c2nc3ccccc3nc12&&crb.cat0,3.5336855494
linker100_CH_linker18_N_umd_relaxed_interp_2,[CH]c1cc([CH])c(O)c(-c2cc([CH])cc([CH])c2O)c1.Nc1cc(N)c([N+](=O)[O-])cc1-c1cc(N)c(N)c([N+](=O)[O-])c1&&umd.cat1,3.1489423306
linker105_N_linker16_CH_mdf_relaxed,Nc1cc(-c2cc(N)c(O)c(N)c2)cc(N)c1O.[CH]c1ccc(-c2ccc([CH])cc2N)c(N)c1&&mdf.cat0,3.4112556142
linker109_N_linker10_CH_pcl_relaxed_interp_2,NC(N)(N)N.[CH]c1ccc([CH])c([N+](=O)[O-])c1[N+](=O)[O-]&&pcl.cat1,3.2858178153
linker103_C_linker58_C_lcs_relaxed,Cc1ccc2c(c1)C1(c3cc(C)ccc3-2)c2cc(C)ccc2-c2ccc(C)cc21.Cc1cnc(C)cn1&&lcs.cat0,3.3502705424
linker111_C_linker67_C_dia_relaxed,C[Si](C)(C)C.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&dia.cat0,3.2413192111
linker107_CH_linker58_N_uoo_relaxed,[CH]c1cc(-c2cc([CH])c(N)c([CH])c2)cc([CH])c1N.Nc1cnc(N)cn1&&uoo.cat0,3.3483455673
linker103_N_linker81_CH_cdl_relaxed_interp_2,Nc1ccc2c(c1)C1(c3cc(N)ccc3-2)c2cc(N)ccc2-c2ccc(N)cc21.[CH]c1ccc([CH])nn1&&cdl.cat1,3.6651939454
linker109_C_linker57_C_pcb_relaxed,CC(C)(C)C.Cc1ccc(C)c2c(=O)nc[nH]c12&&pcb.cat0,3.3117239809
linker109_CH2_linker1_NH_qzd_relaxed,[CH2]C([CH2])([CH2])[CH2].[NH]c1ccc([NH])c(N)c1&&qzd.cat0,3.3103136313
linker103_NH_linker81_CO_crb_relaxed_interp_2,[NH]c1ccc2c(c1)C1(c3cc([NH])ccc3-2)c2cc([NH])ccc2-c2ccc([NH])cc21.O=Cc1ccc(C=O)nn1&&crb.cat1,3.5625062148
linker99_CH_linker54_N_uni_relaxed,[CH]C1([CH])C=C(c2ccccc2)CC([CH])([CH])C1.CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1&&uni.cat0,3.7826931111
linker109_N_linker82_CH_ukc_relaxed_interp_2,NC(N)(N)N.[CH]c1cc(C)c([CH])nn1&&ukc.cat1,3.6273660564
linker99_CO_linker87_NH_qdl_relaxed,O=CC1(C=O)C=C(c2ccccc2)CC(C=O)(C=O)C1.[NH]c1ccc([NH])cc1&&qdl.cat0,3.3465452133
linker108_NH_linker41_CH2_dia_relaxed,[NH]c1cc([NH])c2ccc3c([NH])cc([NH])c4ccc1c2c43.[CH2]c1ccc([CH2])c2ocnc12&&dia.cat0,3.6641894463
linker110_C_linker69_C_mer_relaxed,CC12CC3(C)CC(C)(C1)CC(C)(C2)C3.CC(=O)c1nc(C)cnc1C&&mer.cat0,3.3623850021
linker91_NH_linker12_CH2_hcb_relaxed,[NH]c1nc([NH])nc([NH])n1.[CH2]c1c(O)c(O)c([CH2])c(O)c1O&&hcb.cat0,3.0518266997
linker103_CH_linker31_N_qtz_relaxed_interp_2,[CH]c1ccc2c(c1)C1(c3cc([CH])ccc3-2)c2cc([CH])ccc2-c2ccc([CH])cc21.Cc1cc(N)cnc1-c1ncc(N)cc1C&&qtz.cat1,3.6718171992
